dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ348707	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_badiopallescens	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB453031	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Mycoamaranthus;Mycoamaranthus_cambodgensis	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Mycoamaranthus;Mycoamaranthus_cambodgensis	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AM269795	Unassigned	Root;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Fuscoporia;Fuscoporia_gilva	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GU199417	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Cytospora;Cytospora_eucalypticola	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GQ397994	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_sinuatum	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB360370	Root;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Lecanicillium;Lecanicillium_psalliotae	Root;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Lecanicillium;Lecanicillium_fusisporum	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AJ271422	Root;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Auxarthron;Auxarthron_kuehnii	Root;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Auxarthron;Auxarthron_kuehnii	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF491621	Root;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;Peziza_campestris	Root;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;Peziza_ammophila	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB054036	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_manshurica	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_manshurica	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB054038	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora_uvarum	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora_uvarum	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HQ650607	Unassigned	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Tephromela;Tephromela_atra	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HM597147	Root;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Waitea;Rhizoctonia_zeae	Root;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Waitea;Waitea_circinata	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ000299	Root;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Hypholoma;Hypholoma_fasciculare	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Funalia;Trametes_trogii	misclassification	3
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU497950	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces_rotundus	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GQ397996	Root;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma	Root;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Coltricia;Coltricia_perennis	misclassification	3
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	JF961373	Root;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Hebeloma	Root;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Hebeloma;Hebeloma_sacchariolens	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY616700	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Hypoxylon;Hypoxylon_fuscum	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Hypoxylon;Hypoxylon_fuscum	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF250780	Root;Ascomycota;Lecanoromycetes;Teloschistales;Physciaceae;Amandinea;Amandinea_punctata	Root;Ascomycota;Lecanoromycetes;Teloschistales;Physciaceae;Amandinea;Amandinea_punctata	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ549440	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;Aspergillus_aculeatus	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ774077	Root;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus	Root;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_aurantiorugosus	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU707817	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Hypogymnia;Hypogymnia_imshaugii	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Hypogymnia;Hypogymnia_imshaugii	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF438570	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Lepista	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_caninus	misclassification	4
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	JN392208	Unassigned	Root;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber_gennadii	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HQ655815	Unassigned	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_simplicissimum	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GU176485	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypocrea;Hypocrea_koningii	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY014227	Root;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum	Root;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum_violaceum	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GQ340556	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_crustosum	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU525946	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Dermocybe_sanguinea	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ411097	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Perenniporia	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Perenniporia;Perenniporia_ochroleuca	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF482869	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;Leucoagaricus_purpureolilacinus	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;Leucoagaricus_purpureolilacinus	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU715623	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria_curta	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU365877	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Armillaria;Armillaria_luteovirens	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Armillaria;Armillaria_luteovirens	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	JF908754	Unassigned	Root;Ascomycota;Pezizomycetes;Pezizales;Morchellaceae;Verpa;Verpa_conica	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GU390882	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Bipolaris	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris_cactivora	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF228650	Root;Basidiomycota;Agaricomycetes;Boletales;Sclerodermataceae;Pisolithus;Pisolithus_arhizus	Root;Basidiomycota;Agaricomycetes;Boletales;Sclerodermataceae;Pisolithus;Pisolithus_tinctorius	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GU174764	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Trichophaea;Trichophaea_woolhopeia	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Trichophaea;Trichophaea_woolhopeia	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU075539	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Protoparmelia;Protoparmelia_badia	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Protoparmelia;Protoparmelia_badia	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF608061	Unassigned	Root;Ascomycota;Sordariomycetes;Phyllachorales;Phyllachoraceae;Colletotrichum;Colletotrichum_sp	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ824647	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypocrea	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypocrea;Hypocrea_pachybasioides	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	U10409	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycopsidaceae;Saccharomycopsis;Saccharomycopsis_fibuligera	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycopsidaceae;Saccharomycopsis;Saccharomycopsis_fibuligera	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB193687	Root;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma	Root;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma_incurvatum	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY281003	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Gymnopilus;Gymnopilus_picreus	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Gymnopilus;Gymnopilus_picreus	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ681339	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_raistrickii	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF418641	Unassigned	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_lepida	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ627021	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_viola	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Ampulloclitocybe;Ampulloclitocybe_clavipes	misclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF191181	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Leucostoma;Leucostoma_persoonii	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Leucostoma;Leucostoma_persoonii	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ980019	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Menegazzia;Menegazzia_subsimilis	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Menegazzia;Menegazzia_terebrata	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ344031	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala_pisciphila	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala_salmonis	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	UDB001657	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;Tomentella_lapida	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU563415	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Caloplaca	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Caloplaca;Caloplaca_dichroa	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF636923	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Termitomyces;Termitomyces_DKA_2007	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF068922	Root;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Piptoporus;Piptoporus_betulinus	Root;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Piptoporus;Piptoporus_betulinus	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AM882908	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_amblyspora	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB099942	Unassigned	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Cordyceps;Cordyceps_cylindrica	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ501582	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Armillaria	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Armillaria;Armillaria_mellea	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GQ927292	Root;Ascomycota;Lecanoromycetes;Peltigerales;Pannariaceae;Psoroma	Root;Ascomycota;Lecanoromycetes;Peltigerales;Pannariaceae;Psoroma;Psoroma_cinnamomeum	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY684178	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes_elegans	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes_elegans	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF452729	Root;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae	Root;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria;Phaeosphaeria_avenaria_f._sp._triticae	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU551192	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Cylindrocladiella;Cylindrocladiella_peruviana	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	JN865205	Root;Ascomycota;Dothideomycetes;Pleosporales;Tubeufiaceae;Thaxteriellopsis;Thaxteriellopsis_lignicola	Root;Ascomycota;Dothideomycetes;Pleosporales;Tubeufiaceae;Thaxteriellopsis;Thaxteriellopsis_lignicola	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU523587	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_griseolilacina	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_griseolilacina	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ083010	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypocrea;Hypocrea_lixii	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma_velutinum	misclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU520121	Unassigned	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Valsa;Cytospora_chrysosperma	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF349714	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_delica	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_brevipes	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF312010	Root;Ascomycota	Root;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Phyllosticta;Phyllosticta_pyrolae	underclassification	2
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF272836	Root;Microsporidia;Microsporea;Microsporida;Ordosporidae;Ordospora;Ordospora_colligata	Root;Microsporidia;Microsporea;Microsporida;Encephalitozoonidae;Encephalitozoon;Encephalitozoon_hellem	misclassification	4
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU784373	Root;Ascomycota;Leotiomycetes;Helotiales;Geoglossaceae;Microglossum	Root;Ascomycota;Leotiomycetes;Helotiales;Geoglossaceae;Microglossum;Microglossum_olivaceum	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HQ845056	Unassigned	Root;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Inonotus;Inonotus_vaninii	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF009176	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Golovinomyces	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Golovinomyces;Golovinomyces_orontii	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU872426	Unassigned	Root;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Phanerochaete;Phanerochaete_chrysosporium	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ067579	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_rufuloides	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU623740	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Megacollybia;Megacollybia_fusca	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF098407	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Teloschistes;Teloschistes_villosus	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Teloschistes;Teloschistes_villosus	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ534479	Root;Ascomycota;Lecanoromycetes;Agyriales;Agyriaceae;Placopsis	Root;Ascomycota;Lecanoromycetes;Agyriales;Agyriaceae;Placopsis;Placopsis_contortuplicata	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY078151	Root;Ascomycota;Leotiomycetes;Helotiales;Vibrisseaceae	Root;Ascomycota;Leotiomycetes;Helotiales;Vibrisseaceae;Acephala;Acephala_applanata	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	UDB008248	Unassigned	Root;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Lindtneria;Lindtneria	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ441663	Root;Ascomycota;Sordariomycetes;Phyllachorales;Phyllachoraceae;Colletotrichum	Root;Ascomycota;Sordariomycetes;Phyllachorales;Phyllachoraceae;Colletotrichum;Colletotrichum_boninense	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF157735	Root;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella_arachidis	Root;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella_arachidis	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	JF300143	Root;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Choiromyces;Choiromyces_magnusii	Root;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Choiromyces;Choiromyces_magnusii	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU569769	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Xanthoria;Xanthoria_elegans	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Xanthoria;Xanthoria_elegans	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF383963	Unassigned	Root;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;Massarina;Massarina_rubi	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AJ289626	Root;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Phellopilus;Phellopilus_nigrolimitatus	Root;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Phellopilus;Phellopilus_nigrolimitatus	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GQ166898	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_glaucescens	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_glaucescens	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF332127	Unassigned	Root;Ascomycota;Lecanoromycetes;Pertusariales;Pertusariaceae;Pertusaria;Pertusaria_pertusa	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY606948	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_lilacinus	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	JF313715	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_aff_flavescens_KWH_2011	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_aff_flavescens_KWH_2011	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HQ650724	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_constricta	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GU234078	Root;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae	Root;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Hypholoma;Hypholoma_myosotis	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FR750154	Root;Glomeromycota;Glomeromycetes;Diversisporales;Acaulosporaceae;Acaulospora;Acaulospora_scrobiculata	Root;Glomeromycota;Glomeromycetes;Diversisporales;Acaulosporaceae;Acaulospora;Acaulospora_spinosa	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	U51952	Root;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae	Root;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys;Arthrobotrys_cladodes	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF612466	Root;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Bionectria;Bionectria_pityrodes	Root;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Bionectria;Bionectria_pityrodes	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FM993284	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_spinosulus	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY838271	Root;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Amphinema;Amphinema_byssoides	Root;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Amphinema;Amphinema_byssoides	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU081962	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota_cristata	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota_cristata	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ822793	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;Xerocomus_chrysenteron	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU837202	Unassigned	Root;Ascomycota;Pezizomycetes;Pezizales;Discinaceae;Gyromitra;Gyromitra_californica	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HQ832450	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Pleuroflammula;Pleuroflammula_praestans	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	JF908307	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_mediterraneensis	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF029224	Root;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae	Root;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Pseudaegerita;Pseudaegerita_corticalis	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ412104	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma_gamsii	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ441013	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_redolens	underclassification	5
