,Dataset,level,iteration,Method,Parameters,match_ratio,overclassification_ratio,underclassification_ratio,misclassification_ratio,mismatch_level_list,Precision,Recall,F-measure
290,B1-REF,6,1,sortmerna,0.76:0.9:5:0.8:1.0,0.0,0.0,0.010362694300518135,0.9896373056994818,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062827225130890049, 0.013192612137203167, 0.0096153846153846159, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062499999999999986, 0.013071895424836602, 0.0085959885386819486, 0.0]"
291,B1-REF,6,1,sortmerna,0.76:0.9:5:0.9:1.0,0.0,0.0,0.010362694300518135,0.9896373056994818,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062827225130890049, 0.013192612137203167, 0.0096153846153846159, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062499999999999986, 0.013071895424836602, 0.0085959885386819486, 0.0]"
292,B1-REF,6,1,sortmerna,1.0:0.8:1:0.8:1.0,0.0,0.0,0.0,1.0,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]"
293,B1-REF,6,1,sortmerna,1.0:0.8:1:0.9:1.0,0.0,0.0,0.0,1.0,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]"
294,B1-REF,6,1,sortmerna,1.0:0.8:3:0.8:1.0,0.0,0.0,0.012953367875647668,0.9870466321243523,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25714285714285712, 0.11197916666666667, 0.063157894736842107, 0.013404825737265416, 0.010344827586206896, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25680933852140075, 0.1116883116883117, 0.062663185378590072, 0.013175230566534914, 0.0088757396449704144, 0.0]"
295,B1-REF,6,1,sortmerna,1.0:0.8:3:0.9:1.0,0.0,0.0,0.012953367875647668,0.9870466321243523,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25714285714285712, 0.11197916666666667, 0.063157894736842107, 0.013404825737265416, 0.010344827586206896, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25680933852140075, 0.1116883116883117, 0.062663185378590072, 0.013175230566534914, 0.0088757396449704144, 0.0]"
296,B1-REF,6,1,sortmerna,1.0:0.8:5:0.8:1.0,0.0,0.0,0.012953367875647668,0.9870466321243523,"[24, 263, 56, 19, 19, 3, 2, 0]","[0, 0.25714285714285712, 0.1122715404699739, 0.063492063492063489, 0.013513513513513514, 0.007326007326007326, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0051813471502590676, 0.0]","[0, 0.25680933852140075, 0.11183355006501949, 0.062827225130890049, 0.013227513227513229, 0.0060698027314112293, 0.0]"
297,B1-REF,6,1,sortmerna,1.0:0.8:5:0.9:1.0,0.0,0.0,0.012953367875647668,0.9870466321243523,"[24, 263, 56, 19, 19, 3, 2, 0]","[0, 0.25714285714285712, 0.1122715404699739, 0.063492063492063489, 0.013513513513513514, 0.007326007326007326, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0051813471502590676, 0.0]","[0, 0.25680933852140075, 0.11183355006501949, 0.062827225130890049, 0.013227513227513229, 0.0060698027314112293, 0.0]"
298,B1-REF,6,1,sortmerna,1.0:0.9:1:0.8:1.0,0.0,0.0,0.0025906735751295338,0.9974093264248705,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062337662337662338, 0.012987012987012988, 0.0077922077922077922, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062256809338521402, 0.012970168612191958, 0.0077821011673151752, 0.0]"
299,B1-REF,6,1,sortmerna,1.0:0.9:1:0.9:1.0,0.0,0.0,0.0025906735751295338,0.9974093264248705,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062337662337662338, 0.012987012987012988, 0.0077922077922077922, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062256809338521402, 0.012970168612191958, 0.0077821011673151752, 0.0]"
300,B1-REF,6,1,sortmerna,1.0:0.9:3:0.8:1.0,0.0,0.0,0.012953367875647668,0.9870466321243523,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062827225130890049, 0.013297872340425532, 0.010067114093959731, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062499999999999986, 0.013123359580052493, 0.008771929824561403, 0.0]"
301,B1-REF,6,1,sortmerna,1.0:0.9:3:0.9:1.0,0.0,0.0,0.012953367875647668,0.9870466321243523,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062827225130890049, 0.013297872340425532, 0.010067114093959731, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062499999999999986, 0.013123359580052493, 0.008771929824561403, 0.0]"
302,B1-REF,6,1,sortmerna,1.0:0.9:5:0.8:1.0,0.0,0.0,0.012953367875647668,0.9870466321243523,"[25, 263, 55, 19, 19, 3, 2, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062992125984251968, 0.013368983957219251, 0.0070921985815602835, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0051813471502590676, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062581486310299875, 0.013157894736842105, 0.0059880239520958079, 0.0]"
303,B1-REF,6,1,sortmerna,1.0:0.9:5:0.9:1.0,0.0,0.0,0.012953367875647668,0.9870466321243523,"[25, 263, 55, 19, 19, 3, 2, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062992125984251968, 0.013368983957219251, 0.0070921985815602835, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0051813471502590676, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062581486310299875, 0.013157894736842105, 0.0059880239520958079, 0.0]"
304,B1-REF,6,1,uclust,0.51:0.8:1,0.0,0.0,0.0,1.0,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]"
305,B1-REF,6,1,uclust,0.51:0.8:3,0.0,0.0,0.0025906735751295338,0.9974093264248705,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25647668393782386, 0.11168831168831168, 0.062663185378590072, 0.013089005235602094, 0.0084745762711864406, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11154345006485084, 0.062418725617685307, 0.013020833333333334, 0.0081081081081081086, 0.0]"
306,B1-REF,6,1,uclust,0.51:0.8:5,0.0,0.0,0.0051813471502590676,0.9948186528497409,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25647668393782386, 0.11168831168831168, 0.062663185378590072, 0.013054830287206266, 0.0089020771513353119, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11154345006485084, 0.062418725617685307, 0.013003901170351103, 0.0082987551867219917, 0.0]"
307,B1-REF,6,1,uclust,0.51:0.9:1,0.0,0.0,0.0025906735751295338,0.9974093264248705,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062337662337662338, 0.012987012987012988, 0.0077922077922077922, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062256809338521402, 0.012970168612191958, 0.0077821011673151752, 0.0]"
308,B1-REF,6,1,uclust,0.51:0.9:3,0.0,0.0,0.007772020725388601,0.9922279792746114,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.0625, 0.013054830287206266, 0.0084745762711864406, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062337662337662338, 0.013003901170351103, 0.0081081081081081086, 0.0]"
309,B1-REF,6,1,uclust,0.51:0.9:5,0.0,0.0,0.007772020725388601,0.9922279792746114,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062337662337662338, 0.013054830287206266, 0.0086455331412103754, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062256809338521402, 0.013003901170351103, 0.0081855388813096876, 0.0]"
310,B1-REF,6,1,uclust,0.76:0.8:1,0.0,0.0,0.0,1.0,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]"
311,B1-REF,6,1,uclust,0.76:0.8:3,0.0,0.0,0.010362694300518135,0.9896373056994818,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25714285714285712, 0.11197916666666667, 0.063492063492063489, 0.013623978201634877, 0.01090909090909091, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25680933852140075, 0.1116883116883117, 0.062827225130890049, 0.013280212483399735, 0.0090771558245083209, 0.0]"
312,B1-REF,6,1,uclust,0.76:0.8:5,0.0,0.0,0.012953367875647668,0.9870466321243523,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25714285714285712, 0.1122715404699739, 0.063324538258575203, 0.013661202185792349, 0.010714285714285714, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25680933852140075, 0.11183355006501949, 0.062745098039215685, 0.013297872340425532, 0.0090090090090090089, 0.0]"
313,B1-REF,6,1,uclust,0.76:0.9:1,0.0,0.0,0.0025906735751295338,0.9974093264248705,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062337662337662338, 0.012987012987012988, 0.0077922077922077922, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062256809338521402, 0.012970168612191958, 0.0077821011673151752, 0.0]"
314,B1-REF,6,1,uclust,0.76:0.9:3,0.0,0.0,0.012953367875647668,0.9870466321243523,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062827225130890049, 0.013440860215053764, 0.010714285714285714, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062499999999999986, 0.013192612137203167, 0.0090090090090090089, 0.0]"
315,B1-REF,6,1,uclust,0.76:0.9:5,0.0,0.0,0.015544041450777202,0.9844559585492227,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062663185378590072, 0.013333333333333334, 0.010309278350515464, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062418725617685307, 0.013140604467805518, 0.0088626292466765146, 0.0]"
316,B1-REF,6,1,uclust,1.0:0.8:1,0.0,0.0,0.0,1.0,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]"
317,B1-REF,6,1,uclust,1.0:0.8:3,0.0,0.0,0.010362694300518135,0.9896373056994818,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25714285714285712, 0.11197916666666667, 0.063492063492063489, 0.013623978201634877, 0.01090909090909091, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25680933852140075, 0.1116883116883117, 0.062827225130890049, 0.013280212483399735, 0.0090771558245083209, 0.0]"
318,B1-REF,6,1,uclust,1.0:0.8:5,0.0,0.0,0.018134715025906734,0.9818652849740933,"[24, 263, 56, 19, 19, 2, 3, 0]","[0, 0.25714285714285712, 0.1122715404699739, 0.064516129032258063, 0.014326647564469915, 0.013574660633484163, 0.0]","[0, 0.25647668393782386, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25680933852140075, 0.11183355006501949, 0.063324538258575189, 0.01360544217687075, 0.0098846787479406912, 0.0]"
319,B1-REF,6,1,uclust,1.0:0.9:1,0.0,0.0,0.0025906735751295338,0.9974093264248705,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062337662337662338, 0.012987012987012988, 0.0077922077922077922, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062256809338521402, 0.012970168612191958, 0.0077821011673151752, 0.0]"
320,B1-REF,6,1,uclust,1.0:0.9:3,0.0,0.0,0.012953367875647668,0.9870466321243523,"[25, 263, 55, 19, 19, 2, 3, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.062827225130890049, 0.013440860215053764, 0.010714285714285714, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0077720207253886009, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062499999999999986, 0.013192612137203167, 0.0090090090090090089, 0.0]"
321,B1-REF,6,1,uclust,1.0:0.9:5,0.0,0.0,0.02072538860103627,0.9792746113989638,"[25, 263, 55, 19, 19, 3, 2, 0]","[0, 0.25454545454545452, 0.11168831168831168, 0.063492063492063489, 0.013966480446927373, 0.0084745762711864406, 0.0]","[0, 0.25388601036269431, 0.11139896373056994, 0.062176165803108807, 0.012953367875647668, 0.0051813471502590676, 0.0]","[0, 0.25421530479896243, 0.11154345006485084, 0.062827225130890049, 0.013440860215053764, 0.0064308681672025731, 0.0]"
322,B1-REF,6,1,vsearch,1:0.51:0.8,0.0,0.0,0.0025906735751295338,0.9974093264248705,"[24, 266, 55, 21, 15, 5, 0, 0]","[0, 0.24870466321243523, 0.10649350649350649, 0.052083333333333336, 0.013020833333333334, 0.0, 0.0]","[0, 0.24870466321243523, 0.10621761658031088, 0.05181347150259067, 0.012953367875647668, 0.0, 0.0]","[0, 0.24870466321243523, 0.10635538261997406, 0.051948051948051945, 0.012987012987012986, 0.0, 0.0]"
323,B1-REF,6,1,vsearch,1:0.51:0.9,0.0025906735751295338,0.0,0.0025906735751295338,0.9948186528497409,"[25, 262, 54, 21, 18, 3, 2, 1]","[0, 0.25714285714285712, 0.11688311688311688, 0.062337662337662338, 0.015584415584415584, 0.0077922077922077922, 0.0026041666666666665]","[0, 0.25647668393782386, 0.11658031088082901, 0.062176165803108807, 0.015544041450777202, 0.0077720207253886009, 0.0025906735751295338]","[0, 0.25680933852140075, 0.11673151750972761, 0.062256809338521402, 0.01556420233463035, 0.0077821011673151752, 0.0025974025974025974]"
324,B1-REF,6,1,vsearch,1:0.51:0.97,0.0051813471502590676,0.0,0.10103626943005181,0.8937823834196891,"[59, 228, 53, 16, 23, 3, 2, 2]","[0, 0.28530259365994237, 0.13256484149855907, 0.08645533141210375, 0.020172910662824207, 0.011527377521613832, 0.005763688760806916]","[0, 0.25647668393782386, 0.11917098445595854, 0.077720207253886009, 0.018134715025906734, 0.010362694300518135, 0.0051813471502590676]","[0, 0.27012278308321963, 0.12551159618008184, 0.081855388813096855, 0.019099590723055934, 0.010914051841746248, 0.0054570259208731242]"
325,B1-REF,6,1,vsearch,1:0.51:0.99,0.0,0.0,0.3290155440414508,0.6709844559585493,"[141, 176, 34, 16, 15, 2, 2, 0]","[0, 0.26640926640926643, 0.13513513513513514, 0.073359073359073365, 0.015444015444015444, 0.0077220077220077222, 0.0]","[0, 0.17875647668393782, 0.090673575129533682, 0.049222797927461141, 0.010362694300518135, 0.0051813471502590676, 0.0]","[0, 0.21395348837209305, 0.10852713178294573, 0.058914728682170549, 0.0124031007751938, 0.0062015503875969, 0.0]"
326,B1-REF,6,1,vsearch,1:0.99:0.8,0.0025906735751295338,0.0,0.0025906735751295338,0.9948186528497409,"[24, 269, 47, 20, 18, 5, 2, 1]","[0, 0.24093264248704663, 0.11948051948051948, 0.067708333333333329, 0.020833333333333332, 0.0078125, 0.0026109660574412533]","[0, 0.24093264248704663, 0.11917098445595854, 0.067357512953367879, 0.02072538860103627, 0.0077720207253886009, 0.0025906735751295338]","[0, 0.24093264248704663, 0.11932555123216601, 0.067532467532467527, 0.020779220779220779, 0.0077922077922077922, 0.0026007802340702211]"
327,B1-REF,6,1,vsearch,1:0.99:0.9,0.007772020725388601,0.0,0.0025906735751295338,0.9896373056994818,"[25, 263, 55, 18, 9, 6, 7, 3]","[0, 0.25454545454545452, 0.11168831168831168, 0.064935064935064929, 0.041558441558441558, 0.025974025974025976, 0.0078125]","[0, 0.25388601036269431, 0.11139896373056994, 0.064766839378238336, 0.04145077720207254, 0.025906735751295335, 0.0077720207253886009]","[0, 0.25421530479896243, 0.11154345006485084, 0.064850843060959798, 0.041504539559014272, 0.025940337224383915, 0.0077922077922077922]"
328,B1-REF,6,1,vsearch,1:0.99:0.97,0.0025906735751295338,0.0,0.10103626943005181,0.8963730569948186,"[61, 247, 47, 14, 12, 2, 2, 1]","[0, 0.22478386167146974, 0.089337175792507204, 0.048991354466858789, 0.014409221902017291, 0.0086455331412103754, 0.002881844380403458]","[0, 0.20207253886010362, 0.080310880829015538, 0.044041450777202069, 0.012953367875647668, 0.0077720207253886009, 0.0025906735751295338]","[0, 0.21282401091405184, 0.084583901773533421, 0.046384720327421559, 0.013642564802182809, 0.0081855388813096876, 0.0027285129604365621]"
329,B1-REF,6,1,vsearch,1:0.99:0.99,0.0051813471502590676,0.0,0.3290155440414508,0.6658031088082902,"[143, 177, 30, 19, 14, 1, 0, 2]","[0, 0.25482625482625482, 0.138996138996139, 0.065637065637065631, 0.011583011583011582, 0.0077220077220077222, 0.0077220077220077222]","[0, 0.17098445595854922, 0.093264248704663211, 0.044041450777202069, 0.0077720207253886009, 0.0051813471502590676, 0.0051813471502590676]","[0, 0.20465116279069764, 0.11162790697674418, 0.052713178294573636, 0.0093023255813953504, 0.0062015503875969, 0.0062015503875969]"
330,B1-REF,6,1,vsearch,10:0.51:0.8,0.0,0.0,0.018134715025906734,0.9818652849740933,"[22, 250, 64, 20, 23, 3, 4, 0]","[0, 0.296875, 0.13054830287206268, 0.079575596816976124, 0.01912568306010929, 0.014035087719298246, 0.0]","[0, 0.29533678756476683, 0.12953367875647667, 0.077720207253886009, 0.018134715025906734, 0.010362694300518135, 0.0]","[0, 0.29610389610389609, 0.13003901170351106, 0.078636959370904327, 0.01861702127659574, 0.011922503725782416, 0.0]"
