	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Taxon Accuracy Rate	Taxon Detection Rate
1443	mock-26-ITS9	3	Mock.12	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.5555555555555556
1444	mock-26-ITS9	3	Mock.13	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1445	mock-26-ITS9	3	Mock.14	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1446	mock-26-ITS9	3	Mock.15	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8571428571428571	0.6666666666666666
1447	mock-26-ITS9	3	Mock.16	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1448	mock-26-ITS9	3	Mock.17	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1449	mock-26-ITS9	3	Mock.18	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.6666666666666666
1450	mock-26-ITS9	3	Mock.19	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6363636363636364	0.7777777777777778
1451	mock-26-ITS9	3	Mock.2	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7	0.7777777777777778
1452	mock-26-ITS9	3	Mock.20	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1453	mock-26-ITS9	3	Mock.21	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5555555555555556	0.5555555555555556
1454	mock-26-ITS9	3	Mock.22	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4	0.2222222222222222
1455	mock-26-ITS9	3	Mock.23	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.5555555555555556
1456	mock-26-ITS9	3	Mock.24	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.3333333333333333
1457	mock-26-ITS9	3	Mock.25	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4	0.2222222222222222
1458	mock-26-ITS9	3	Mock.26	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.4444444444444444
1459	mock-26-ITS9	3	Mock.27	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.3333333333333333
1460	mock-26-ITS9	3	Mock.28	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5714285714285714	0.4444444444444444
1461	mock-26-ITS9	3	Mock.29	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.4444444444444444
1462	mock-26-ITS9	3	Mock.3	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1463	mock-26-ITS9	3	Mock.30	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.2222222222222222
1464	mock-26-ITS9	3	Mock.31	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.4444444444444444
1465	mock-26-ITS9	3	Mock.32	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.2222222222222222
1466	mock-26-ITS9	3	Mock.33	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.3333333333333333
1467	mock-26-ITS9	3	Mock.34	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.2222222222222222
1468	mock-26-ITS9	3	Mock.35	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.4444444444444444
1469	mock-26-ITS9	3	Mock.36	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.1111111111111111
1470	mock-26-ITS9	3	Mock.37	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.3333333333333333
1471	mock-26-ITS9	3	Mock.38	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.4444444444444444
1472	mock-26-ITS9	3	Mock.39	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5714285714285714	0.4444444444444444
1473	mock-26-ITS9	3	Mock.4	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7777777777777778	0.7777777777777778
1474	mock-26-ITS9	3	Mock.40	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5714285714285714	0.4444444444444444
1475	mock-26-ITS9	3	Mock.5	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1476	mock-26-ITS9	3	Mock.6	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8571428571428571	0.6666666666666666
1477	mock-26-ITS9	3	Mock.7	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6363636363636364	0.7777777777777778
1478	mock-26-ITS9	3	Mock.8	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1479	mock-26-ITS9	3	Mock.9	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.6666666666666666
1480	mock-26-ITS9	4	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.5454545454545454
1481	mock-26-ITS9	4	Mock.10	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.5454545454545454
1482	mock-26-ITS9	4	Mock.11	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.5454545454545454
1483	mock-26-ITS9	4	Mock.12	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5714285714285714	0.3636363636363637
1484	mock-26-ITS9	4	Mock.13	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1485	mock-26-ITS9	4	Mock.14	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1486	mock-26-ITS9	4	Mock.15	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.4545454545454545
1487	mock-26-ITS9	4	Mock.16	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1488	mock-26-ITS9	4	Mock.17	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1489	mock-26-ITS9	4	Mock.18	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.4545454545454545
1490	mock-26-ITS9	4	Mock.19	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5454545454545454	0.5454545454545454
1491	mock-26-ITS9	4	Mock.2	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.5454545454545454
1492	mock-26-ITS9	4	Mock.20	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1493	mock-26-ITS9	4	Mock.21	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
1494	mock-26-ITS9	4	Mock.22	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4	0.18181818181818185
1495	mock-26-ITS9	4	Mock.23	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.3636363636363637
1496	mock-26-ITS9	4	Mock.24	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1497	mock-26-ITS9	4	Mock.25	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4	0.18181818181818185
1498	mock-26-ITS9	4	Mock.26	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1499	mock-26-ITS9	4	Mock.27	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.18181818181818185
1500	mock-26-ITS9	4	Mock.28	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1501	mock-26-ITS9	4	Mock.29	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1502	mock-26-ITS9	4	Mock.3	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1503	mock-26-ITS9	4	Mock.30	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.18181818181818185
1504	mock-26-ITS9	4	Mock.31	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.2727272727272727
1505	mock-26-ITS9	4	Mock.32	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.18181818181818185
1506	mock-26-ITS9	4	Mock.33	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818185
1507	mock-26-ITS9	4	Mock.34	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.09090909090909093
1508	mock-26-ITS9	4	Mock.35	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1509	mock-26-ITS9	4	Mock.36	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.09090909090909093
1510	mock-26-ITS9	4	Mock.37	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.2727272727272727
1511	mock-26-ITS9	4	Mock.38	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.2727272727272727
1512	mock-26-ITS9	4	Mock.39	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1513	mock-26-ITS9	4	Mock.4	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7	0.6363636363636364
1514	mock-26-ITS9	4	Mock.40	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1515	mock-26-ITS9	4	Mock.5	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.5454545454545454
1516	mock-26-ITS9	4	Mock.6	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1517	mock-26-ITS9	4	Mock.7	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5833333333333334	0.6363636363636364
1518	mock-26-ITS9	4	Mock.8	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1519	mock-26-ITS9	4	Mock.9	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5555555555555556	0.4545454545454545
1520	mock-26-ITS9	5	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.5454545454545454
1521	mock-26-ITS9	5	Mock.10	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.5454545454545454
1522	mock-26-ITS9	5	Mock.11	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.5454545454545454
1523	mock-26-ITS9	5	Mock.12	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5714285714285714	0.3636363636363637
1524	mock-26-ITS9	5	Mock.13	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1525	mock-26-ITS9	5	Mock.14	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1526	mock-26-ITS9	5	Mock.15	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.4545454545454545
1527	mock-26-ITS9	5	Mock.16	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1528	mock-26-ITS9	5	Mock.17	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1529	mock-26-ITS9	5	Mock.18	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.4545454545454545
1530	mock-26-ITS9	5	Mock.19	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5454545454545454	0.5454545454545454
1531	mock-26-ITS9	5	Mock.2	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.5454545454545454
1532	mock-26-ITS9	5	Mock.20	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1533	mock-26-ITS9	5	Mock.21	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
1534	mock-26-ITS9	5	Mock.22	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4	0.18181818181818185
1535	mock-26-ITS9	5	Mock.23	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.3636363636363637
1536	mock-26-ITS9	5	Mock.24	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1537	mock-26-ITS9	5	Mock.25	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4	0.18181818181818185
1538	mock-26-ITS9	5	Mock.26	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1539	mock-26-ITS9	5	Mock.27	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.18181818181818185
1540	mock-26-ITS9	5	Mock.28	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1541	mock-26-ITS9	5	Mock.29	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1542	mock-26-ITS9	5	Mock.3	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1543	mock-26-ITS9	5	Mock.30	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.18181818181818185
1544	mock-26-ITS9	5	Mock.31	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.2727272727272727
1545	mock-26-ITS9	5	Mock.32	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.18181818181818185
1546	mock-26-ITS9	5	Mock.33	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818185
1547	mock-26-ITS9	5	Mock.34	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.09090909090909093
1548	mock-26-ITS9	5	Mock.35	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1549	mock-26-ITS9	5	Mock.36	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.09090909090909093
1550	mock-26-ITS9	5	Mock.37	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.2727272727272727
1551	mock-26-ITS9	5	Mock.38	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5	0.2727272727272727
1552	mock-26-ITS9	5	Mock.39	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1553	mock-26-ITS9	5	Mock.4	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7	0.6363636363636364
1554	mock-26-ITS9	5	Mock.40	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1555	mock-26-ITS9	5	Mock.5	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.5454545454545454
1556	mock-26-ITS9	5	Mock.6	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1557	mock-26-ITS9	5	Mock.7	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5833333333333334	0.6363636363636364
1558	mock-26-ITS9	5	Mock.8	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.4545454545454545
1559	mock-26-ITS9	5	Mock.9	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5555555555555556	0.4545454545454545
1560	mock-26-ITS9	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1561	mock-26-ITS9	6	Mock.10	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3	0.2727272727272727
1562	mock-26-ITS9	6	Mock.11	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1563	mock-26-ITS9	6	Mock.12	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1564	mock-26-ITS9	6	Mock.13	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1565	mock-26-ITS9	6	Mock.14	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1566	mock-26-ITS9	6	Mock.15	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1567	mock-26-ITS9	6	Mock.16	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1568	mock-26-ITS9	6	Mock.17	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1569	mock-26-ITS9	6	Mock.18	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1570	mock-26-ITS9	6	Mock.19	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.2727272727272727
1571	mock-26-ITS9	6	Mock.2	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1572	mock-26-ITS9	6	Mock.20	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1573	mock-26-ITS9	6	Mock.21	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.1111111111111111	0.09090909090909093
1574	mock-26-ITS9	6	Mock.22	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2	0.09090909090909093
1575	mock-26-ITS9	6	Mock.23	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.18181818181818185
1576	mock-26-ITS9	6	Mock.24	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.18181818181818185
1577	mock-26-ITS9	6	Mock.25	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.4	0.18181818181818185
1578	mock-26-ITS9	6	Mock.26	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
1579	mock-26-ITS9	6	Mock.27	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.125	0.09090909090909093
1580	mock-26-ITS9	6	Mock.28	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818185
1581	mock-26-ITS9	6	Mock.29	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
1582	mock-26-ITS9	6	Mock.3	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1583	mock-26-ITS9	6	Mock.30	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.09090909090909093
1584	mock-26-ITS9	6	Mock.31	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.16666666666666666	0.09090909090909093
1585	mock-26-ITS9	6	Mock.32	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.09090909090909093
1586	mock-26-ITS9	6	Mock.33	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.14285714285714285	0.09090909090909093
1587	mock-26-ITS9	6	Mock.34	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.09090909090909093
1588	mock-26-ITS9	6	Mock.35	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
1589	mock-26-ITS9	6	Mock.36	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.09090909090909093
1590	mock-26-ITS9	6	Mock.37	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.18181818181818185
1591	mock-26-ITS9	6	Mock.38	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818185
1592	mock-26-ITS9	6	Mock.39	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.14285714285714285	0.09090909090909093
1593	mock-26-ITS9	6	Mock.4	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1594	mock-26-ITS9	6	Mock.40	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.25	0.18181818181818185
1595	mock-26-ITS9	6	Mock.5	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3	0.2727272727272727
1596	mock-26-ITS9	6	Mock.6	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1597	mock-26-ITS9	6	Mock.7	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.2307692307692308	0.2727272727272727
1598	mock-26-ITS9	6	Mock.8	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1599	mock-26-ITS9	6	Mock.9	unite_20.11.2016_clean_read	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.3	0.2727272727272727
1600	mock-26-ITS9	2	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.875	0.875
1601	mock-26-ITS9	2	Mock.10	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.8571428571428571	0.75
1602	mock-26-ITS9	2	Mock.11	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.8888888888888888	1.0
1603	mock-26-ITS9	2	Mock.12	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.8571428571428571	0.75
1604	mock-26-ITS9	2	Mock.13	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.875	0.875
1605	mock-26-ITS9	2	Mock.14	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.875	0.875
1606	mock-26-ITS9	2	Mock.15	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	1.0	0.75
1607	mock-26-ITS9	2	Mock.16	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.875	0.875
1608	mock-26-ITS9	2	Mock.17	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.875	0.875
1609	mock-26-ITS9	2	Mock.18	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.7777777777777778	0.875
1610	mock-26-ITS9	2	Mock.19	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.875	0.875
1611	mock-26-ITS9	2	Mock.2	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.875	0.875
1612	mock-26-ITS9	2	Mock.20	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.875	0.875
1613	mock-26-ITS9	2	Mock.21	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.75	0.75
1614	mock-26-ITS9	2	Mock.22	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.6	0.375
1615	mock-26-ITS9	2	Mock.23	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.75	0.75
1616	mock-26-ITS9	2	Mock.24	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.6666666666666666	0.5
1617	mock-26-ITS9	2	Mock.25	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.6	0.375
1618	mock-26-ITS9	2	Mock.26	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.7142857142857143	0.625
1619	mock-26-ITS9	2	Mock.27	unite_20.11.2016_clean_read	naive-bayes	False:0.4	-1.0	-1.0	-1.0	0.6666666666666666	0.5
