Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Sample	P	R	F	TP	FP	FN
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.1	0.5	1	0.666666666666667	1	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.3	0.5	1	0.666666666666667	1	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.2	0.5	1	0.666666666666667	1	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.1	0.5	1	0.666666666666667	1	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.3	0.333333333333333	1	0.5	1	2	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.2	0.333333333333333	1	0.5	1	2	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.1	0.333333333333333	1	0.5	1	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.3	0.333333333333333	1	0.5	1	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.2	0.333333333333333	1	0.5	1	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.1	0.333333333333333	1	0.5	1	2	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.3	0.333333333333333	1	0.5	1	2	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.2	0.333333333333333	1	0.5	1	2	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.1	0.333333333333333	1	0.5	1	2	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 blast_1.0	2 blast_1.0	2	blast_1.0	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 blast_100.0	2 blast_100.0	2	blast_100.0	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	EUK.Mock.1	1	0.5	0.666666666666667	1	0	1
2 rtax_single	2 rtax_single	2	rtax_single	EUK.Mock.1	0.5	0.5	0.5	1	1	1
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	MockMiSeq.even	0.833333333333333	1	0.909090909090909	5	1	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	MockMiSeq.even	0.833333333333333	1	0.909090909090909	5	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	MockMiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	MockMiSeq.even	0.833333333333333	1	0.909090909090909	5	1	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	MockMiSeq.even	0.625	1	0.769230769230769	5	3	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	MockMiSeq.even	0.833333333333333	1	0.909090909090909	5	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	MockMiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	MockMiSeq.even	0.833333333333333	1	0.909090909090909	5	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	MockMiSeq.even	0.625	1	0.769230769230769	5	3	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	MockMiSeq.even	0.833333333333333	1	0.909090909090909	5	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	MockMiSeq.even	0.833333333333333	1	0.909090909090909	5	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	MockMiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	MockMiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rtax_single	2 rtax_single	2	rtax_single	MockMiSeq.even	0.625	1	0.769230769230769	5	3	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Even1	0.4	1	0.571428571428572	4	6	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Even4	0.4	1	0.571428571428572	4	6	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Even3	0.4	1	0.571428571428572	4	6	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Even1	0.4	1	0.571428571428572	4	6	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Even4	0.4	1	0.571428571428572	4	6	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Even3	0.4	1	0.571428571428572	4	6	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Even1	0.444444444444444	1	0.615384615384615	4	5	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Even4	0.444444444444444	1	0.615384615384615	4	5	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Even3	0.444444444444444	1	0.615384615384615	4	5	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Even1	0.571428571428571	1	0.727272727272727	4	3	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Even4	0.571428571428571	1	0.727272727272727	4	3	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Even3	0.571428571428571	1	0.727272727272727	4	3	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Even1	0.666666666666667	1	0.8	4	2	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Even4	0.666666666666667	1	0.8	4	2	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Even3	0.666666666666667	1	0.8	4	2	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Even1	0.666666666666667	1	0.8	4	2	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Even4	0.666666666666667	1	0.8	4	2	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Even3	0.666666666666667	1	0.8	4	2	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Even1	0.444444444444444	1	0.615384615384615	4	5	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Even4	0.444444444444444	1	0.615384615384615	4	5	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Even3	0.444444444444444	1	0.615384615384615	4	5	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Even1	0.666666666666667	1	0.8	4	2	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Even4	0.666666666666667	1	0.8	4	2	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Even3	0.666666666666667	1	0.8	4	2	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Even1	0.666666666666667	1	0.8	4	2	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Even4	0.666666666666667	1	0.8	4	2	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Even3	0.666666666666667	1	0.8	4	2	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Even1	0.571428571428571	1	0.727272727272727	4	3	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Even4	0.571428571428571	1	0.727272727272727	4	3	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Even3	0.571428571428571	1	0.727272727272727	4	3	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Even1	0.4	1	0.571428571428572	4	6	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Even4	0.4	1	0.571428571428572	4	6	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Even3	0.4	1	0.571428571428572	4	6	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Even1	0.4	1	0.571428571428572	4	6	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Even4	0.4	1	0.571428571428572	4	6	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Even3	0.4	1	0.571428571428572	4	6	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Even1	0.444444444444444	1	0.615384615384615	4	5	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Even4	0.444444444444444	1	0.615384615384615	4	5	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Even3	0.444444444444444	1	0.615384615384615	4	5	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Even1	0.666666666666667	1	0.8	4	2	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Even4	0.666666666666667	1	0.8	4	2	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Even3	0.666666666666667	1	0.8	4	2	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Even1	0.666666666666667	1	0.8	4	2	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Even4	0.666666666666667	1	0.8	4	2	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Even3	0.666666666666667	1	0.8	4	2	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Even1	0.666666666666667	1	0.8	4	2	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Even4	0.666666666666667	1	0.8	4	2	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Even3	0.666666666666667	1	0.8	4	2	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Even1	0.571428571428571	1	0.727272727272727	4	3	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Even4	0.571428571428571	1	0.727272727272727	4	3	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Even3	0.571428571428571	1	0.727272727272727	4	3	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Even1	0.666666666666667	1	0.8	4	2	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Even4	0.666666666666667	1	0.8	4	2	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Even3	0.666666666666667	1	0.8	4	2	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Even1	0.666666666666667	1	0.8	4	2	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Even4	0.666666666666667	1	0.8	4	2	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Even3	0.666666666666667	1	0.8	4	2	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Even1	0.4	1	0.571428571428572	4	6	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Even4	0.4	1	0.571428571428572	4	6	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Even3	0.4	1	0.571428571428572	4	6	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Even1	0.571428571428571	1	0.727272727272727	4	3	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Even4	0.571428571428571	1	0.727272727272727	4	3	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Even3	0.571428571428571	1	0.727272727272727	4	3	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Even1	0.571428571428571	1	0.727272727272727	4	3	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Even4	0.571428571428571	1	0.727272727272727	4	3	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Even3	0.571428571428571	1	0.727272727272727	4	3	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Even1	0.666666666666667	1	0.8	4	2	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Even4	0.666666666666667	1	0.8	4	2	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Even3	0.666666666666667	1	0.8	4	2	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Even1	0.666666666666667	1	0.8	4	2	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Even4	0.666666666666667	1	0.8	4	2	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Even3	0.666666666666667	1	0.8	4	2	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Even1	0.444444444444444	1	0.615384615384615	4	5	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Even4	0.444444444444444	1	0.615384615384615	4	5	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Even3	0.444444444444444	1	0.615384615384615	4	5	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Even1	0.571428571428571	1	0.727272727272727	4	3	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Even4	0.571428571428571	1	0.727272727272727	4	3	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Even3	0.571428571428571	1	0.727272727272727	4	3	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Even1	0.666666666666667	1	0.8	4	2	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Even4	0.666666666666667	1	0.8	4	2	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Even3	0.666666666666667	1	0.8	4	2	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Even1	0.666666666666667	1	0.8	4	2	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Even4	0.666666666666667	1	0.8	4	2	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Even3	0.666666666666667	1	0.8	4	2	0
2 rtax_single	2 rtax_single	2	rtax_single	Even1	0.5	1	0.666666666666667	4	4	0
2 rtax_single	2 rtax_single	2	rtax_single	Even4	0.5	1	0.666666666666667	4	4	0
2 rtax_single	2 rtax_single	2	rtax_single	Even3	0.5	1	0.666666666666667	4	4	0
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	HMPMockV1.2.Staggered1	1	0.384615384615385	0.555555555555556	5	0	8
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	HMPMockV1.2.Staggered1	1	0.384615384615385	0.555555555555556	5	0	8
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	HMPMockV1.2.Staggered1	1	0.384615384615385	0.555555555555556	5	0	8
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	HMPMockV1.2.Staggered1	1	0.384615384615385	0.555555555555556	5	0	8
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	HMPMockV1.2.Staggered1	1	0.384615384615385	0.555555555555556	5	0	8
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	HMPMockV1.1.Even1	0.875	0.636363636363636	0.736842105263158	7	1	4
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	HMPMockV1.1.Even2	0.875	0.636363636363636	0.736842105263158	7	1	4
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	HMPMockV1.2.Staggered2	0.857142857142857	0.5	0.631578947368421	6	1	6
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	HMPMockV1.2.Staggered1	0.833333333333333	0.384615384615385	0.526315789473684	5	1	8
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	HMPMockV1.2.Staggered1	1	0.384615384615385	0.555555555555556	5	0	8
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	HMPMockV1.2.Staggered1	1	0.384615384615385	0.555555555555556	5	0	8
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	HMPMockV1.2.Staggered1	1	0.384615384615385	0.555555555555556	5	0	8
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	HMPMockV1.1.Even1	0.777777777777778	0.636363636363636	0.7	7	2	4
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	HMPMockV1.1.Even2	0.777777777777778	0.636363636363636	0.7	7	2	4
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	HMPMockV1.2.Staggered2	0.75	0.5	0.6	6	2	6
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	HMPMockV1.2.Staggered1	0.714285714285714	0.384615384615385	0.5	5	2	8
3 blast_1.0	3 blast_1.0	3	blast_1.0	HMPMockV1.1.Even1	1	0.636363636363636	0.777777777777778	7	0	4
3 blast_1.0	3 blast_1.0	3	blast_1.0	HMPMockV1.1.Even2	1	0.636363636363636	0.777777777777778	7	0	4
3 blast_1.0	3 blast_1.0	3	blast_1.0	HMPMockV1.2.Staggered2	1	0.5	0.666666666666667	6	0	6
